id_libro,titulo,descripcion,portada_url,stock,ISBN,id_editorial
978,Machine Learning para Profesionales,"Un texto didactico que aborda los principios de Machine Learning, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00978.jpg,2,978-1-314-62491-5,40
979,Guia Practica de Emprendimiento,"Un texto didactico que aborda los principios de Emprendimiento, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00979.jpg,3,978-1-113-07240-5,7
980,Nutricion Animal: teoria y practica,"Un texto actualizado que aborda los principios de Nutricion Animal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00980.jpg,1,978-1-5418-1563-6,31
981,Manual de Recursos Humanos,"Un texto practico que aborda los principios de Recursos Humanos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00981.jpg,1,978-1-86850-745-0,33
982,Contabilidad Publica: teoria y practica,"Un texto riguroso que aborda los principios de Contabilidad Publica, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00982.jpg,1,978-0-663-43629-3,28
983,Antiguo Umbral 6,"La obra explora temas de identidad, perdida y esperanza. El autor construye un mundo lleno de detalles y matices inolvidables.",https://covers.biblioteca.local/00983.jpg,1,978-1-86103-131-0,14
984,Emprendimiento para Profesionales,"Un texto didactico que aborda los principios de Emprendimiento, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00984.jpg,1,978-0-943181-43-1,18
985,Manual de Realidad Aumentada,"Un texto actualizado que aborda los principios de Realidad Aumentada, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00985.jpg,2,978-1-61347-323-8,15
986,Fundamentos de Finanzas Corporativas,"Un texto didactico que aborda los principios de Finanzas Corporativas, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00986.jpg,3,978-1-940128-97-9,15
987,Guia Practica de Contabilidad Tributaria,"Un texto didactico que aborda los principios de Contabilidad Tributaria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00987.jpg,2,978-0-251-22572-8,13
988,Manual de Impuestos,"Un texto aplicado que aborda los principios de Impuestos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00988.jpg,1,978-1-65024-120-3,38
989,Dorado Corazon,"El autor construye un mundo lleno de detalles y matices inolvidables. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/00989.jpg,2,978-1-907371-00-4,20
990,Bases de Edicion de Video,"Un texto actualizado que aborda los principios de Edicion de Video, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00990.jpg,1,978-0-88221-145-9,20
991,Conceptos Clave de Machine Learning,"Un texto aplicado que aborda los principios de Machine Learning, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00991.jpg,1,978-1-58474-570-9,6
992,Principios de Diseno Grafico,"Un texto didactico que aborda los principios de Diseno Grafico, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00992.jpg,3,978-1-58971-480-9,40
993,Principios de Gestion Empresarial,"Un texto actualizado que aborda los principios de Gestion Empresarial, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00993.jpg,3,978-1-325-70396-8,17
994,Principios de Edicion de Video,"Un texto riguroso que aborda los principios de Edicion de Video, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00994.jpg,3,978-0-13-614878-4,31
995,Bases de Arquitectura de Software,"Un texto didactico que aborda los principios de Arquitectura de Software, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00995.jpg,1,978-1-55696-443-5,25
996,Espejo secreto,Una historia que atrapa desde la primera pagina. Un relato profundo sobre las relaciones humanas y el paso del tiempo. El autor construye un mundo lleno de detalles y matices inolvidables.,https://covers.biblioteca.local/00996.jpg,1,978-1-916795-41-9,37
997,Principios de Agroecologia,"Un texto didactico que aborda los principios de Agroecologia, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00997.jpg,2,978-1-272-84982-5,32
998,Manual de Manejo de Cultivos,"Un texto actualizado que aborda los principios de Manejo de Cultivos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00998.jpg,2,978-1-4140-7034-6,31
999,Fundamentos de Diseno UX/UI,"Un texto completo que aborda los principios de Diseno UX/UI, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00999.jpg,1,978-0-7406-5004-8,10
1000,Conceptos Clave de Estructuras de Datos,"Un texto didactico que aborda los principios de Estructuras de Datos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01000.jpg,2,978-1-4882-1423-3,39
1001,El Fuego tras horizonte 8,Considerada una de las obras mas influyentes de su genero. Un viaje narrativo que combina emocion e intriga en cada capitulo.,https://covers.biblioteca.local/01001.jpg,2,978-0-430-75366-0,28
1002,Conceptos Clave de Revisoria Fiscal,"Un texto aplicado que aborda los principios de Revisoria Fiscal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01002.jpg,1,978-0-449-42965-5,38
1003,Manual de Fotografia Digital,"Un texto riguroso que aborda los principios de Fotografia Digital, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01003.jpg,2,978-0-426-83441-0,23
1004,Invisible Viaje,Un texto imprescindible para comprender las tensiones de su tiempo. Los personajes enfrentan decisiones que cambiaran su destino para siempre. Una historia que atrapa desde la primera pagina.,https://covers.biblioteca.local/01004.jpg,1,978-1-82661-287-5,11
1005,Introduccion a Edicion de Video,"Un texto riguroso que aborda los principios de Edicion de Video, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01005.jpg,2,978-1-75676-670-9,34
1006,Costos y Presupuestos para Profesionales,"Un texto didactico que aborda los principios de Costos y Presupuestos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01006.jpg,1,978-1-129-43985-8,12
1007,Bases de Cloud Computing,"Un texto completo que aborda los principios de Cloud Computing, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01007.jpg,3,978-1-06-260787-1,29
1008,Programacion Orientada a Objetos: teoria y practica,"Un texto practico que aborda los principios de Programacion Orientada a Objetos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01008.jpg,1,978-0-04-159149-1,11
1009,Bases de Planeacion Estrategica,"Un texto practico que aborda los principios de Planeacion Estrategica, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01009.jpg,2,978-1-01-980382-0,22
1010,Cronicas eterno 2,Los personajes enfrentan decisiones que cambiaran su destino para siempre. Una historia que atrapa desde la primera pagina.,https://covers.biblioteca.local/01010.jpg,3,978-0-324-40793-8,38
1011,El Bosque del corazon,El autor construye un mundo lleno de detalles y matices inolvidables. Un clasico recomendado para lectores de todas las edades.,https://covers.biblioteca.local/01011.jpg,3,978-0-02-918133-1,34
1012,Introduccion a Liderazgo Organizacional,"Un texto didactico que aborda los principios de Liderazgo Organizacional, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01012.jpg,1,978-1-08-760146-5,21
1013,Conceptos Clave de Estructuras de Datos,"Un texto practico que aborda los principios de Estructuras de Datos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01013.jpg,3,978-0-384-97916-1,23
1014,Introduccion a Sanidad Animal,"Un texto didactico que aborda los principios de Sanidad Animal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01014.jpg,1,978-0-223-28837-9,39
1015,Sistemas Operativos: teoria y practica,"Un texto completo que aborda los principios de Sistemas Operativos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01015.jpg,1,978-1-4197-5466-1,40
1016,Liderazgo Organizacional Aplicada,"Un texto completo que aborda los principios de Liderazgo Organizacional, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01016.jpg,4,978-1-66204-719-0,21
1017,Bases de Impuestos,"Un texto didactico que aborda los principios de Impuestos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01017.jpg,1,978-0-940970-52-6,23
1018,Principios de Realidad Aumentada,"Un texto practico que aborda los principios de Realidad Aumentada, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01018.jpg,1,978-1-4025-8835-8,10
1019,Gestion Empresarial: teoria y practica,"Un texto riguroso que aborda los principios de Gestion Empresarial, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01019.jpg,2,978-0-225-95724-2,11
1020,Introduccion a Sistemas de Riego,"Un texto riguroso que aborda los principios de Sistemas de Riego, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01020.jpg,2,978-1-176-79298-2,2
1021,La secreto tras sueno 9,"La narracion se despliega entre distintos escenarios y epocas. La obra explora temas de identidad, perdida y esperanza.",https://covers.biblioteca.local/01021.jpg,2,978-0-599-59961-1,35
1022,Sistemas Operativos: teoria y practica,"Un texto practico que aborda los principios de Sistemas Operativos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01022.jpg,2,978-0-231-17753-5,5
1023,La horizonte tras horizonte,Un viaje narrativo que combina emocion e intriga en cada capitulo. Un texto imprescindible para comprender las tensiones de su tiempo. Los personajes enfrentan decisiones que cambiaran su destino para siempre.,https://covers.biblioteca.local/01023.jpg,1,978-0-266-10941-9,8
1024,Principios de Sanidad Animal,"Un texto aplicado que aborda los principios de Sanidad Animal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01024.jpg,2,978-0-7590-2517-2,37
1025,Introduccion a Diseno Web,"Un texto aplicado que aborda los principios de Diseno Web, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01025.jpg,3,978-0-9833477-4-3,21
1026,La cronicas del corazon,Un relato profundo sobre las relaciones humanas y el paso del tiempo. El autor construye un mundo lleno de detalles y matices inolvidables.,https://covers.biblioteca.local/01026.jpg,4,978-0-268-31901-4,1
1027,Introduccion a Programacion,"Un texto practico que aborda los principios de Programacion, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01027.jpg,1,978-0-205-69815-8,10
1028,Fundamentos de Cultivos Tropicales,"Un texto actualizado que aborda los principios de Cultivos Tropicales, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01028.jpg,2,978-1-339-78559-2,31
1029,Conceptos Clave de Diseno UX/UI,"Un texto practico que aborda los principios de Diseno UX/UI, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01029.jpg,1,978-0-7661-9128-0,14
1030,Horizonte lejano 4,Considerada una de las obras mas influyentes de su genero. El autor construye un mundo lleno de detalles y matices inolvidables.,https://covers.biblioteca.local/01030.jpg,2,978-0-17-309850-9,22
1031,Manual de Machine Learning,"Un texto didactico que aborda los principios de Machine Learning, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01031.jpg,2,978-1-4651-2418-0,26
1032,Introduccion a Motion Graphics,"Un texto completo que aborda los principios de Motion Graphics, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01032.jpg,1,978-1-69081-974-5,19
1033,Emprendimiento: teoria y practica,"Un texto riguroso que aborda los principios de Emprendimiento, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01033.jpg,4,978-0-564-35023-0,11
1034,Conceptos Clave de Emprendimiento,"Un texto aplicado que aborda los principios de Emprendimiento, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01034.jpg,5,978-0-371-99051-3,33
1035,La mar y el castillo,Un viaje narrativo que combina emocion e intriga en cada capitulo. Una historia que atrapa desde la primera pagina. Un relato profundo sobre las relaciones humanas y el paso del tiempo.,https://covers.biblioteca.local/01035.jpg,1,978-0-87240-107-5,16
1036,Fundamentos de Agroindustria,"Un texto completo que aborda los principios de Agroindustria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01036.jpg,2,978-1-67430-003-0,29
1037,Introduccion a Contabilidad de Costos,"Un texto actualizado que aborda los principios de Contabilidad de Costos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01037.jpg,1,978-0-87066-266-9,33
1038,Edicion de Video para Profesionales,"Un texto riguroso que aborda los principios de Edicion de Video, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01038.jpg,1,978-0-7195-5356-1,12
1039,Manual de Estructuras de Datos,"Un texto practico que aborda los principios de Estructuras de Datos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01039.jpg,3,978-0-319-03689-1,21
1040,El Legado sin reino,Un texto imprescindible para comprender las tensiones de su tiempo. Una historia que atrapa desde la primera pagina. El autor construye un mundo lleno de detalles y matices inolvidables.,https://covers.biblioteca.local/01040.jpg,3,978-0-301-02724-1,36
1041,Conceptos Clave de Manejo de Suelos,"Un texto practico que aborda los principios de Manejo de Suelos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01041.jpg,1,978-1-59342-967-6,29
1042,Manual de Inteligencia Artificial,"Un texto completo que aborda los principios de Inteligencia Artificial, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01042.jpg,2,978-0-14-837537-6,6
1043,Fundamentos de Gestion de la Calidad,"Un texto riguroso que aborda los principios de Gestion de la Calidad, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01043.jpg,4,978-1-84384-588-1,28
1044,El Secreto en camino,"La narracion se despliega entre distintos escenarios y epocas. Considerada una de las obras mas influyentes de su genero. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/01044.jpg,2,978-0-569-74132-3,9
1045,Estructuras de Datos para Profesionales,"Un texto practico que aborda los principios de Estructuras de Datos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01045.jpg,5,978-1-83152-037-0,14
1046,El Viaje del espejo 5,Un clasico recomendado para lectores de todas las edades. Considerada una de las obras mas influyentes de su genero.,https://covers.biblioteca.local/01046.jpg,2,978-0-07-044964-0,14
1047,Fundamentos de Diseno UX/UI,"Un texto aplicado que aborda los principios de Diseno UX/UI, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01047.jpg,2,978-0-496-70667-9,30
1048,Guia Practica de Realidad Aumentada,"Un texto completo que aborda los principios de Realidad Aumentada, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01048.jpg,2,978-0-362-68040-9,5
1049,Manejo de Cultivos: teoria y practica,"Un texto practico que aborda los principios de Manejo de Cultivos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01049.jpg,5,978-0-9549305-9-2,37
1050,Cultivos Tropicales: teoria y practica,"Un texto riguroso que aborda los principios de Cultivos Tropicales, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01050.jpg,1,978-1-01-864876-7,39
1051,Diseno Web Aplicada,"Un texto completo que aborda los principios de Diseno Web, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01051.jpg,2,978-0-673-20441-7,6
1052,Principios de Manejo de Suelos,"Un texto riguroso que aborda los principios de Manejo de Suelos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01052.jpg,1,978-1-59609-454-3,7
1053,Guia Practica de Animacion Digital,"Un texto didactico que aborda los principios de Animacion Digital, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01053.jpg,3,978-0-14-954277-7,34
1054,Bases de Agroindustria,"Un texto actualizado que aborda los principios de Agroindustria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01054.jpg,1,978-1-07-057836-1,36
1055,Marketing Estrategico: teoria y practica,"Un texto practico que aborda los principios de Marketing Estrategico, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01055.jpg,3,978-0-498-51724-2,12
1056,Revisoria Fiscal para Profesionales,"Un texto practico que aborda los principios de Revisoria Fiscal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01056.jpg,4,978-1-72322-903-9,17
1057,Contabilidad de Costos para Profesionales,"Un texto didactico que aborda los principios de Contabilidad de Costos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01057.jpg,1,978-0-287-95083-0,10
1058,Animacion Digital para Profesionales,"Un texto riguroso que aborda los principios de Animacion Digital, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01058.jpg,2,978-1-4058-0935-1,24
1059,Conceptos Clave de Contabilidad Financiera,"Un texto riguroso que aborda los principios de Contabilidad Financiera, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01059.jpg,1,978-0-87181-335-0,30
1060,Fundamentos de Revisoria Fiscal,"Un texto practico que aborda los principios de Revisoria Fiscal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01060.jpg,1,978-1-164-20595-1,6
1061,Talento Humano Aplicada,"Un texto riguroso que aborda los principios de Talento Humano, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01061.jpg,2,978-1-57490-250-1,6
1062,Ingenieria de Software: teoria y practica,"Un texto aplicado que aborda los principios de Ingenieria de Software, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01062.jpg,2,978-0-901935-88-5,28
1063,Bases de Produccion Pecuaria,"Un texto practico que aborda los principios de Produccion Pecuaria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01063.jpg,1,978-0-690-26113-4,40
1064,Manual de Fotografia Digital,"Un texto actualizado que aborda los principios de Fotografia Digital, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01064.jpg,2,978-0-8097-8875-0,11
1065,Bases de Finanzas Corporativas,"Un texto practico que aborda los principios de Finanzas Corporativas, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01065.jpg,1,978-0-943535-37-1,24
1066,Costos y Presupuestos Aplicada,"Un texto aplicado que aborda los principios de Costos y Presupuestos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01066.jpg,1,978-0-376-51588-9,31
1067,Guia Practica de Diseno UX/UI,"Un texto riguroso que aborda los principios de Diseno UX/UI, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01067.jpg,3,978-1-79376-392-1,3
1068,Conceptos Clave de Programacion,"Un texto riguroso que aborda los principios de Programacion, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01068.jpg,4,978-1-929445-51-6,40
1069,Arquitectura de Software Aplicada,"Un texto aplicado que aborda los principios de Arquitectura de Software, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01069.jpg,2,978-1-68297-327-1,28
1070,Conceptos Clave de Contabilidad Tributaria,"Un texto aplicado que aborda los principios de Contabilidad Tributaria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01070.jpg,2,978-0-16-487120-3,17
1071,Conceptos Clave de Planeacion Estrategica,"Un texto practico que aborda los principios de Planeacion Estrategica, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01071.jpg,1,978-0-212-88665-4,11
1072,Manual de Comercio Internacional,"Un texto practico que aborda los principios de Comercio Internacional, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01072.jpg,5,978-1-83415-599-9,8
1073,Manual de Sistemas Operativos,"Un texto practico que aborda los principios de Sistemas Operativos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01073.jpg,5,978-0-15-767647-1,22
1074,El Reino tras viaje,La narracion se despliega entre distintos escenarios y epocas. Los personajes enfrentan decisiones que cambiaran su destino para siempre. Un relato profundo sobre las relaciones humanas y el paso del tiempo.,https://covers.biblioteca.local/01074.jpg,3,978-0-9812099-5-1,27
1075,Programacion Orientada a Objetos para Profesionales,"Un texto actualizado que aborda los principios de Programacion Orientada a Objetos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01075.jpg,4,978-1-57289-413-6,33
1076,Manual de Liderazgo Organizacional,"Un texto actualizado que aborda los principios de Liderazgo Organizacional, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01076.jpg,4,978-1-5098-8986-0,4
1077,Estructuras de Datos: teoria y practica,"Un texto aplicado que aborda los principios de Estructuras de Datos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01077.jpg,1,978-1-65220-368-1,32
1078,Bases de Edicion de Video,"Un texto didactico que aborda los principios de Edicion de Video, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01078.jpg,1,978-1-154-21447-5,12
1079,Guia Practica de Fotografia Digital,"Un texto aplicado que aborda los principios de Fotografia Digital, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01079.jpg,2,978-0-244-91342-7,33
1080,Ingenieria de Software Aplicada,"Un texto actualizado que aborda los principios de Ingenieria de Software, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01080.jpg,3,978-0-88209-088-7,10
1081,Principios de Bases de Datos,"Un texto completo que aborda los principios de Bases de Datos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01081.jpg,1,978-0-7053-4967-3,28
1082,Principios de Analisis Financiero,"Un texto didactico que aborda los principios de Analisis Financiero, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01082.jpg,3,978-1-4117-6741-6,8
1083,Introduccion a Diseno UX/UI,"Un texto didactico que aborda los principios de Diseno UX/UI, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/01083.jpg,3,978-1-151-31528-1,12
